id,date,site,resp_sex,resp_age,resp_race,resp_ethnicity,resp_citizenship,resp_major,resp_pid,resp_nativelang,resp_religion,resp_american,resp_american_pid,resp_american_ideo,exp_sex,exp_race,study_numparticipants,study_exprunafter,study_separated,study_recruit,study_compensation,study_online,study_country,study_usa,filter_iat,iv,dv,original_study,original_study_name,resp_gender,resp_ethnicity_hisp,RACE,RACE_american_indian,RACE_black_american,RACE_brazil,RACE_east_asian,RACE_more_than_one,RACE_nederland,RACE_others,RACE_south_asian,RACE_white,MAJOR,MAJOR_Engineer,MAJOR_Science,MAJOR_Social,MAJOR_others,resp_polideo,_selection_prob,_preferred_treatment
2443419.0,2013-09-18 15:34:16,ithaca,female,19.0,more than one race - black/white,not hispanic or latino,US,Law or legal studies,,english,,9.0,3.0,3.0,female,more than one race - black/white,4,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,more_than_one,False,False,False,False,True,False,False,False,False,Social,False,False,True,False,3.7590551181102363,0.48131424156465696,0
2451900.0,2013-09-23 13:39:34,ithaca,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Conservative,english,,11.0,4.0,3.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,1.0,0.4637310746408869,0
2451905.0,2013-09-23 13:40:41,ithaca,female,20.0,other or unknown,,GY,Law or legal studies,Strongly Liberal,english,,9.0,5.0,3.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,others,False,False,False,False,False,False,True,False,False,Social,False,False,True,False,6.0,0.49894381153638084,0
2451911.0,2013-09-23 13:32:27,ithaca,female,20.0,white,not hispanic or latino,US,Visual and performing arts,Strongly Liberal,english,,5.0,3.0,4.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,6.0,0.49894381153638084,0
2451922.0,2013-09-23 13:40:53,ithaca,female,18.0,white,not hispanic or latino,US,Health professions or related sciences,Strongly Liberal,english,,11.0,4.0,4.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Science,False,True,False,False,6.0,0.4637310746408869,0
2451925.0,2013-09-23 13:36:33,ithaca,female,18.0,white,not hispanic or latino,US,Business,Neutral (Moderate),english,,11.0,4.0,5.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,0.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.4637310746408869,0
2451932.0,2013-09-23 13:37:11,ithaca,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Slightly Liberal,english,,11.0,1.0,1.0,female,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,4.0,0.4637310746408869,1
2454068.0,2013-09-24 12:41:30,ithaca,female,18.0,white,,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,5.0,5.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.4637310746408869,0
2454073.0,2013-09-24 12:40:21,ithaca,female,19.0,white,not hispanic or latino,US,Business,Moderately Conservative,english,,7.0,1.0,1.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,1.0,0.48131424156465696,0
2454076.0,2013-09-24 12:42:04,ithaca,female,20.0,white,not hispanic or latino,US,Law or legal studies,Neutral (Moderate),english,,10.0,4.0,3.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.49894381153638084,0
2454080.0,2013-09-24 12:44:58,ithaca,male,19.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,10.0,4.0,4.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.20491368620624903,0
2454086.0,2013-09-24 12:44:36,ithaca,female,18.0,white,,US,Biological sciences/life sciences,Moderately Conservative,english,,11.0,3.0,3.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,0.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,white,False,False,False,False,False,False,False,False,True,Science,False,True,False,False,1.0,0.4637310746408869,0
2454088.0,2013-09-24 12:48:51,ithaca,male,18.0,black or african american,not hispanic or latino,US,Biological sciences/life sciences,Neutral (Moderate),english,,11.0,3.0,4.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,black_american,False,True,False,False,False,False,False,False,False,Science,False,True,False,False,3.0,0.19365789419975202,0
2454494.0,2013-09-24 15:37:14,ithaca,male,18.0,nan,hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,8.0,3.0,5.0,,white,3,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,1.0,others,False,False,False,False,False,False,True,False,False,Engineer,True,False,False,False,5.0,0.19365789419975202,0
2454600.0,2013-09-24 16:18:58,ithaca,female,18.0,white,not hispanic or latino,US,Health professions or related sciences,Strongly Liberal,english,,7.0,4.0,4.0,female,white,2,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Science,False,True,False,False,6.0,0.4637310746408869,0
2456450.0,2013-09-25 12:30:22,ithaca,female,18.0,white,,US,Education,Slightly Liberal,english,,9.0,4.0,4.0,female,more than one race - other,6,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,4.0,0.4637310746408869,1
2456459.0,2013-09-25 12:36:46,ithaca,female,18.0,black or african american,not hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,8.0,7.0,5.0,female,more than one race - other,6,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,black_american,False,True,False,False,False,False,False,False,False,others,False,False,False,True,3.0,0.4637310746408869,1
2456811.0,2013-09-25 14:24:38,ithaca,female,18.0,white,hispanic or latino,US,Business,Slightly Liberal,english,,6.0,4.0,4.0,female,more than one race - other,1,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,4.0,0.4637310746408869,1
2465689.0,2013-09-30 12:32:50,ithaca,female,18.0,black or african american,,US,Education,Neutral (Moderate),english,,10.0,4.0,4.0,female,black or african american,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,black_american,False,True,False,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.4637310746408869,0
2465799.0,2013-09-30 13:32:53,ithaca,female,18.0,white,not hispanic or latino,US,Law or legal studies,Moderately Liberal,english,,11.0,3.0,4.0,female,black or african american,7,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,5.0,0.4637310746408869,1
2465800.0,2013-09-30 13:39:23,ithaca,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,4.0,4.0,female,black or african american,7,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.4637310746408869,0
2465802.0,2013-09-30 13:34:22,ithaca,female,20.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,11.0,4.0,4.0,female,black or african american,7,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,5.0,0.49894381153638084,0
2467471.0,2013-10-01 11:45:21,ithaca,female,18.0,white,,US,Visual and performing arts,Strongly Liberal,english,,9.0,4.0,4.0,female,black or african american,4,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,6.0,0.4637310746408869,1
2467622.0,2013-10-01 12:46:46,ithaca,male,18.0,white,not hispanic or latino,US,Visual and performing arts,Slightly Liberal,english,,11.0,3.0,3.0,female,white,5,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,4.0,0.19365789419975202,0
2467630.0,2013-10-01 12:51:47,ithaca,female,18.0,east asian,,US,Business,Slightly Liberal,english,,9.0,3.0,3.0,female,white,5,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.13372093023255813,east_asian,False,False,False,True,False,False,False,False,False,others,False,False,False,True,4.0,0.4637310746408869,0
2467632.0,2013-10-01 12:50:14,ithaca,male,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,10.0,3.0,4.0,female,white,5,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.19365789419975202,0
2467930.0,2013-10-01 15:19:07,ithaca,male,18.0,more than one race - black/white,hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,10.0,4.0,4.0,,white,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,1.0,more_than_one,False,False,False,False,True,False,False,False,False,Engineer,True,False,False,False,5.0,0.19365789419975202,0
2467935.0,2013-10-01 15:22:17,ithaca,female,19.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,11.0,4.0,3.0,,white,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,5.0,0.48131424156465696,0
2467937.0,2013-10-01 15:19:19,ithaca,male,21.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,4.0,4.0,,white,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.2288606781185054,0
2468025.0,2013-10-01 16:22:45,ithaca,male,20.0,white,not hispanic or latino,US,Business,Moderately Conservative,english,,10.0,3.0,3.0,female,more than one race - other,2,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,1.0,0.2166479148447882,0
2469961.0,2013-10-02 13:45:44,ithaca,male,20.0,black or african american,not hispanic or latino,US,Visual and performing arts,Slightly Liberal,other,,8.0,1.0,4.0,female,hispanic or latino,1,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,black_american,False,True,False,False,False,False,False,False,False,others,False,False,False,True,4.0,0.2166479148447882,0
2470134.0,2013-10-02 14:38:56,ithaca,male,18.0,black or african american,,US,Biological sciences/life sciences,Slightly Liberal,english,,8.0,3.0,3.0,female,more than one race - other,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.13372093023255813,black_american,False,True,False,False,False,False,False,False,False,Science,False,True,False,False,4.0,0.19365789419975202,0
2470138.0,2013-10-02 14:29:42,ithaca,female,19.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),,,9.0,4.0,4.0,female,more than one race - other,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.48131424156465696,0
2470304.0,2013-10-02 15:29:59,ithaca,female,20.0,south asian,not hispanic or latino,US,Social sciences or history,Moderately Conservative,english,,6.0,1.0,3.0,female,more than one race - black/white,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,south_asian,False,False,False,False,False,False,False,True,False,Social,False,False,True,False,1.0,0.49894381153638084,1
2477383.0,2013-10-07 12:29:50,ithaca,female,21.0,white,not hispanic or latino,US,Business,Neutral (Moderate),english,,5.0,4.0,3.0,female,black or african american,2,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.5165760080327509,0
2477498.0,2013-10-07 13:34:19,ithaca,female,19.0,white,hispanic or latino,US,Law or legal studies,Neutral (Moderate),english,,8.0,3.0,2.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.48131424156465696,0
2477501.0,2013-10-07 13:38:02,ithaca,female,18.0,other or unknown,hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,5.0,4.0,4.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,others,False,False,False,False,False,False,True,False,False,others,False,False,False,True,3.0,0.4637310746408869,1
2477504.0,2013-10-07 13:39:43,ithaca,male,18.0,other or unknown,hispanic or latino,US,Law or legal studies,Moderately Liberal,english,,8.0,3.0,3.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,1.0,others,False,False,False,False,False,False,True,False,False,Social,False,False,True,False,5.0,0.19365789419975202,0
2477506.0,2013-10-07 13:36:04,ithaca,female,19.0,white,not hispanic or latino,US,Law or legal studies,Moderately Liberal,english,,7.0,3.0,2.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,5.0,0.48131424156465696,1
2477515.0,2013-10-07 13:31:48,ithaca,female,20.0,more than one race - other,not hispanic or latino,US,Law or legal studies,Slightly Liberal,english,,9.0,1.0,4.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,more_than_one,False,False,False,False,True,False,False,False,False,Social,False,False,True,False,4.0,0.49894381153638084,0
2477516.0,2013-10-07 13:30:51,ithaca,female,18.0,white,not hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,11.0,4.0,4.0,female,white,10,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.4637310746408869,0
2419021.0,2013-09-09 13:20:58,jmu,female,20.0,white,not hispanic or latino,US,Biological sciences/life sciences,Moderately Conservative,english,,10.0,4.0,4.0,,nan,,,,,,1.0,USA,1,0.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Science,False,True,False,False,1.0,0.49894381153638084,0
2419031.0,2013-09-09 13:33:03,jmu,female,19.0,more than one race - other,hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Conservative,english,,8.0,4.0,3.0,,nan,,,,,,1.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,more_than_one,False,False,False,False,True,False,False,False,False,Engineer,True,False,False,False,1.0,0.48131424156465696,1
2419039.0,2013-09-09 13:31:41,jmu,female,18.0,white,not hispanic or latino,US,Visual and performing arts,Moderately Conservative,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,1.0,0.4637310746408869,1
2419136.0,2013-09-09 13:57:55,jmu,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,11.0,3.0,3.0,,nan,,,,,,1.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,5.0,0.4637310746408869,1
2419214.0,2013-09-09 14:04:58,jmu,female,18.0,white,,US,Law or legal studies,Neutral (Moderate),english,,11.0,4.0,5.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.06153184165232358,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.4637310746408869,0
2419308.0,2013-09-09 14:46:17,jmu,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Slightly Conservative,english,,10.0,3.0,3.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,2.0,0.4637310746408869,0
2419313.0,2013-09-09 14:58:54,jmu,female,19.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,6.0,4.0,3.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.48131424156465696,0
2419389.0,2013-09-09 15:22:47,jmu,male,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",0.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,5.0,0.19365789419975202,0
2419455.0,2013-09-09 15:49:49,jmu,female,20.0,white,not hispanic or latino,US,Social sciences or history,Strongly Liberal,english,,2.0,4.0,6.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,6.0,0.49894381153638084,0
2419527.0,2013-09-09 16:25:14,jmu,female,18.0,white,not hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,11.0,4.0,3.0,,nan,,,,,,1.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.4637310746408869,1
2419592.0,2013-09-09 16:28:08,jmu,female,18.0,white,not hispanic or latino,US,Visual and performing arts,Moderately Liberal,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,5.0,0.4637310746408869,0
2419674.0,2013-09-09 16:47:26,jmu,female,18.0,white,not hispanic or latino,US,Law or legal studies,Slightly Liberal,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,4.0,0.4637310746408869,0
2419767.0,2013-09-09 17:18:54,jmu,female,18.0,white,not hispanic or latino,US,Computer and information sciences,Moderately Conservative,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,1.0,0.4637310746408869,0
2419793.0,2013-09-09 17:25:57,jmu,female,19.0,white,not hispanic or latino,US,Psychology,Strongly Liberal,english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,6.0,0.48131424156465696,1
2419818.0,2013-09-09 17:37:14,jmu,female,20.0,more than one race - other,hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Slightly Liberal,english,,10.0,1.0,1.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,more_than_one,False,False,False,False,True,False,False,False,False,Engineer,True,False,False,False,4.0,0.49894381153638084,0
2419847.0,2013-09-09 17:57:04,jmu,female,18.0,white,not hispanic or latino,US,Computer and information sciences,Strongly Liberal,english,,8.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,6.0,0.4637310746408869,1
2419887.0,2013-09-09 18:01:13,jmu,female,19.0,white,not hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,11.0,3.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.48131424156465696,1
2420020.0,2013-09-09 19:03:11,jmu,female,19.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Slightly Conservative,english,,9.0,4.0,3.0,,nan,,,,,,1.0,USA,1,1.0,0.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,2.0,0.48131424156465696,0
2420182.0,2013-09-09 20:17:48,jmu,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Slightly Liberal,english,,9.0,5.0,5.0,,nan,,,,,,1.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,4.0,0.4637310746408869,1
2420247.0,2013-09-09 20:56:16,jmu,female,19.0,white,hispanic or latino,US,Law or legal studies,Moderately Liberal,spanish,,5.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,5.0,0.48131424156465696,1
2420251.0,2013-09-09 20:43:13,jmu,female,21.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,3.0,0.5165760080327509,0
2420253.0,2013-09-09 20:44:19,jmu,female,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Conservative,english,,10.0,4.0,4.0,,nan,,,,,,1.0,USA,1,1.0,1.0,2.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,1.0,0.4637310746408869,1
2420255.0,2013-09-09 20:41:16,jmu,female,19.0,other or unknown,hispanic or latino,US,"Humanities (English, history, languages, philosophy, religion, etc.)",Moderately Liberal,english,,9.0,3.0,5.0,,nan,,,,,,1.0,USA,1,1.0,0.0,1.0,gainloss,"Gain vs loss framing (Tversky & Kahneman, 1981)",1.0,1.0,others,False,False,False,False,False,False,True,False,False,others,False,False,False,True,5.0,0.48131424156465696,0
